SubID,Timepoint,ID,ProlificID,Age,Gender,SEL,Country,State,Emp,Edu,SRA1,SRA2,SRA3,SRA4,SRA5,SRA6,SRA7,SRA8,SRA9,SRA10,SRA11,SRA12,SRA13,SRA14,SRA15,SRA16,SRA17,SRA18,SRA19,SRA20,VAR029,PSI1,PSI2,PSI3,PSI4,relative,friend,acquaint,stranger,ingroup,outgroup,VAR033,ownn,othern,political,identify,help,VAR039,PS1,PS2,PS3,PS4,PS5,PS6,PS7,PS8,PS9,PS10,VAR050,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,D16,D17,D18,D19,D20,D21,VAR072,RP1,RP2,RP3,RP4,RP5,RP6,RP7,RP8,RP9,RP10,VAR083,socialm,personalcom,mainnews,indnews,personalexp,VAR089,alc1,alc2,alc3,control,VAR094
95,1,205,5e4df4ffcce50024afe48001,29,1,2,2,IL,1,3,3,4,3,4,4,3,4,4,4,2,4,2,3,2,4,3,2,1,3,4,understand,5,5,6,4,NA,NA,NA,NA,NA,NA,yws i understand,2,3,3,2,3,yes,3,1,1,4,2,3,3,4,1,2,feel free,3,0,2,2,1,1,1,1,2,3,1,2,1,2,0,3,1,1,1,2,1,difficult ,4,4,5,4,5,4,5,4,5,5,understand,5,4,4,3,1, feel free to note it here,1,2,2,2,easy
128,1,239,5dd32a633683dc33b2b29909,37,1,3,2,IL,1,3,3,3,3,5,3,3,1,3,1,4,3,1,3,1,1,4,3,2,4,3,,6,5,7,5,NA,NA,NA,NA,NA,NA,,4,4,3,3,3,,1,0,2,4,3,1,3,3,2,0,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,4,2,1,4,5,4,4,5,6,5,,3,4,5,1,1,,2,2,1,4,
178,2,28,5e6d08da374f5b2c1f67aa85,50,1,3,2,IL,1,1,3,3,3,3,3,3,3,3,3,4,3,3,3,1,1,3,3,1,3,3,,7,7,7,7,NA,NA,NA,NA,NA,NA,,3,4,1,1,3,,3,2,3,2,1,2,4,2,2,2,,2,0,2,1,1,1,1,2,1,3,2,3,3,1,1,3,3,1,0,1,1,,2,2,2,6,6,3,4,3,5,4,,2,4,5,5,2,,4,6,4,4,
184,2,34,5bc9ff771760a8000115b8f7,51,2,2,2,IL,2,1,3,4,4,5,4,5,5,4,5,5,5,2,4,3,3,4,3,4,3,4,,7,7,7,7,NA,NA,NA,NA,NA,NA,,5,5,2,3,3,,3,2,3,3,2,1,4,2,1,2,,1,0,1,1,2,1,1,0,0,1,1,1,2,0,1,1,0,1,0,1,1,,5,5,3,6,6,5,7,7,5,5,,4,4,5,3,1,,4,2,1,4,
195,2,45,5e42d790c1742f000c1e2a9b,28,1,2,2,IL,2,2,2,3,1,3,2,3,3,1,3,2,1,1,1,1,1,3,1,1,3,1,,6,4,3,5,NA,NA,NA,NA,NA,NA,,2,3,1,3,3,,2,3,1,3,2,1,3,3,1,1,,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,,2,4,3,5,3,2,2,2,7,4,,3,3,3,2,1,,5,5,5,4,
227,2,77,5e56c9ffbfea75059929e414,28,2,3,2,IL,1,2,1,3,3,3,3,4,2,2,3,3,3,1,3,1,1,3,1,1,3,3,,7,4,7,4,NA,NA,NA,NA,NA,NA,,4,4,3,3,3,,3,2,3,3,2,2,3,3,4,2,,1,0,1,0,1,0,0,1,0,1,2,1,1,0,1,1,1,0,1,1,1,,4,4,5,6,3,5,6,6,4,5,,4,3,3,2,1,,2,2,2,4,
251,2,101,5e0f69380fb798000a199566,40,1,2,2,IL,1,1,2,3,3,3,3,3,2,2,3,3,3,1,3,2,2,1,1,2,3,4,,7,4,7,5,NA,NA,NA,NA,NA,NA,,2,3,2,3,3,,1,1,3,3,1,1,4,4,1,1,,1,0,0,0,1,1,0,0,1,2,1,1,1,1,0,2,2,1,0,0,2,,4,4,6,4,3,4,5,6,6,4,,1,2,4,1,1,,1,1,1,4,
275,2,127,5a3f71d6b77a5000014a7871,28,1,4,2,IL,1,2,3,4,1,1,1,1,1,4,3,4,1,1,1,1,1,1,3,2,3,4,,5,5,5,5,NA,NA,NA,NA,NA,NA,,4,3,5,2,1,,1,0,0,0,3,1,2,4,2,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,6,3,3,3,3,2,4,,5,1,1,1,1,,4,4,4,4,
284,2,136,5dd733664524e76dc4537fe2,33,2,4,1,IL,1,3,1,3,1,4,3,5,3,3,1,3,3,1,2,1,1,5,3,1,1,5,None,7,7,7,7,NA,NA,NA,NA,NA,NA,None,3,5,2,3,3,None,2,2,2,4,4,0,4,4,0,0,None,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,None,4,3,2,5,5,5,5,6,4,7,None,3,5,5,2,1,None,2,2,1,4,None
290,2,143,5dc6e8472865554f0289bb6d,28,2,1,2,IL,1,1,2,3,5,4,3,5,2,1,4,5,4,1,3,2,3,4,1,3,3,3,,5,7,7,7,NA,NA,NA,NA,NA,NA,,3,3,3,3,3,,3,4,4,1,1,3,1,0,4,3,,1,0,2,0,3,1,0,1,0,3,1,1,2,3,0,2,3,1,2,1,3,,3,3,2,6,6,5,5,5,2,4,,4,4,4,5,2,,4,3,3,4,
347,3,48,5cfbcc1fa7f8940019cd8704,19,1,3,2,IL,3,1,1,3,1,2,1,4,3,1,3,3,2,1,1,1,1,3,1,1,2,1,,4,3,2,4,2,1,1,1,1,1,,2,4,3,3,3,,3,4,2,1,1,1,1,2,4,0,,1,0,1,0,1,1,0,0,0,1,1,1,2,2,0,1,1,1,0,0,1,,3,2,1,2,3,3,4,4,5,4,,3,4,3,2,1,,1,1,1,4,
383,3,84,5e44cd061aedc43572ba58b3,18,1,3,1,IL,2,1,1,2,3,3,2,3,3,2,2,4,4,1,4,1,2,5,1,1,1,2,,7,6,7,6,3,2,2,2,2,1,,3,4,3,3,3,,1,2,2,3,4,0,3,4,1,1,,0,0,0,0,2,0,0,0,1,3,0,0,1,0,0,2,0,0,0,0,0,,5,2,1,7,6,5,7,7,4,4,,3,3,4,3,1,,1,1,1,4,
398,3,99,5d82dce291fa480016305897,20,2,4,2,IL,3,1,1,5,5,3,5,5,4,5,3,5,5,1,5,1,1,5,5,1,1,5,,7,7,7,7,2,2,1,3,1,3,,5,5,4,3,3,,2,2,3,2,2,1,3,2,2,3,,2,2,1,0,1,0,0,0,0,1,0,2,1,1,1,0,0,0,0,1,0,,5,5,6,2,4,4,6,4,5,5,,1,2,5,1,2,,1,1,1,4,
412,3,113,5e153f25dc79bdb5290738bd,20,2,2,2,IL,2,1,1,3,1,1,3,3,1,1,4,3,3,1,1,1,1,3,2,3,3,3,,7,7,5,3,1,2,2,1,2,2,,1,3,1,3,3,,4,4,4,2,1,4,0,0,4,3,,3,1,3,3,2,2,0,3,3,1,2,3,1,1,3,2,2,2,1,3,2,,3,2,6,7,3,7,7,6,3,2,,2,2,4,3,1,,2,2,1,4,
489,4,40,5d3224818088eb0017fee542,19,2,3,2,IL,3,1,1,2,1,2,3,4,5,1,1,4,2,1,2,1,2,3,1,1,1,1,,7,4,7,7,3,3,1,1,1,1,,3,3,1,3,3,,4,4,4,2,1,2,2,2,4,4,,1,0,2,0,2,2,0,2,0,3,2,1,3,1,1,2,0,2,2,1,0,,4,5,6,7,7,5,6,6,6,7,,2,5,5,2,1,,3,3,1,4,
519,4,70,583e54ba9d180700014f2483,29,1,4,2,IL,2,3,3,3,2,5,3,3,3,1,1,4,3,2,2,1,1,2,1,1,3,3,,5,4,4,3,2,2,1,2,1,1,,4,3,2,3,3,,1,2,3,2,1,0,2,2,2,2,,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,,5,2,2,6,6,3,5,5,3,4,,1,2,4,1,1,,4,4,3,4,
522,4,73,5c362993b2cbbf000157a362,25,1,2,2,IL,1,2,2,4,4,5,3,5,4,2,1,4,2,1,1,2,3,2,2,4,2,2,,4,6,4,4,2,2,2,2,2,2,,4,3,3,1,1,,1,2,3,2,1,3,3,3,1,2,,1,2,2,2,1,1,1,1,3,2,1,1,2,2,1,1,1,2,1,2,1,,2,5,6,6,5,4,5,5,4,5,,5,2,5,4,2,,2,3,3,2,
574,4,126,5c57890153fba80001bd3ba1,32,1,3,2,IL,1,1,2,3,2,3,2,2,1,1,3,1,5,1,2,2,1,5,1,1,3,1,,7,4,6,5,3,2,1,1,2,1,,2,4,3,3,3,,4,4,4,1,1,4,0,1,4,4,,3,1,3,2,3,2,1,2,3,3,3,3,3,3,2,2,3,3,0,2,3,,5,3,5,4,5,4,7,7,6,7,,5,2,5,1,1,,2,2,2,4,
586,4,138,5d62322a50d0dd001a805a03,29,2,3,2,IL,2,1,3,3,5,3,3,5,1,3,4,5,5,3,2,2,3,3,4,5,3,5,,7,7,6,7,3,2,1,2,1,1,,3,3,3,3,3,,2,1,3,4,3,1,2,3,1,1,,1,0,0,0,2,0,0,2,1,0,3,2,0,1,1,1,0,3,2,1,0,,1,1,1,2,4,4,5,6,7,5,,3,2,4,1,1,,1,1,1,4,
589,4,141,5dd06d0bcb9dd61515cf3952,23,2,1,2,IL,3,2,1,1,3,3,1,3,2,1,3,4,2,1,1,1,3,3,1,1,2,2,,5,4,5,5,2,3,1,1,1,1,,2,3,2,3,1,,2,1,3,3,2,1,2,1,2,2,,2,1,0,0,2,1,0,2,0,1,1,2,1,0,0,1,0,1,0,0,1,,3,4,1,6,3,3,5,4,6,5,,3,4,5,2,1,,2,2,1,4,
34,1,114,5e3a238e9d5f1e24d3805045,23,1,4,2,IL,1,2,1,3,3,3,3,3,5,1,3,5,5,1,3,3,1,5,2,2,3,5,,7,7,7,7,NA,NA,NA,NA,NA,NA,,2,3,2,1,3,,4,4,4,2,2,2,2,3,2,3,,0,3,0,0,1,1,0,1,1,0,2,0,1,1,1,1,0,1,1,0,0,,2,3,3,3,2,2,2,2,7,3,,3,5,1,1,3,,5,3,1,4,
65,1,173,5dcca2db88381e92c96b9ac5,25,2,2,2,IL,1,2,2,3,3,3,1,2,2,1,2,3,3,1,1,1,2,3,1,1,3,2,,7,5,7,7,NA,NA,NA,NA,NA,NA,,4,4,1,3,3,,2,2,3,2,1,2,2,2,2,2,,2,1,1,1,2,2,1,2,2,2,2,2,3,1,2,2,2,2,2,1,2,,2,2,6,6,4,4,5,5,3,3,,4,3,4,3,1,,3,2,2,4,
364,3,65,5dfdca5b867681a948d34703,38,2,1,2,IL,2,1,1,4,3,2,2,4,1,1,3,3,3,2,1,1,1,3,2,1,3,3,,7,7,7,7,3,2,2,1,2,1,,3,3,3,3,3,,2,4,3,2,2,3,2,2,1,2,,2,1,1,0,2,2,1,1,1,0,1,1,2,2,2,1,0,1,3,1,0,,2,2,3,6,3,3,6,5,6,6,,5,4,2,2,1,,3,3,4,4,
177,2,27,5dd717781f179e6b37de3856,26,2,3,2,IN,1,2,1,3,1,3,1,2,1,1,3,3,3,1,1,1,1,3,1,3,1,1,,6,5,4,4,NA,NA,NA,NA,NA,NA,,1,3,1,3,3,,1,1,4,3,2,1,2,2,1,1,,0,1,1,0,1,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,,4,5,4,6,4,5,5,6,7,6,,2,1,3,3,1,,1,1,1,4,
334,3,35,57abc011f00139000156f638,34,2,2,2,IN,1,2,2,3,3,4,3,4,5,1,3,5,4,1,3,3,1,3,5,3,1,4,no,7,5,7,7,4,4,4,4,2,2,no,5,5,5,3,3,,2,2,2,2,2,2,2,2,2,2,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,3,2,5,7,3,3,3,4,4,3,,4,4,3,3,3,,1,1,1,4,
349,3,50,5c3d3beb1752200001decf6a,35,3,4,2,IN,1,3,1,3,1,4,3,5,5,2,1,4,1,1,1,1,1,3,1,1,3,1,,5,3,7,5,1,1,1,4,1,1,,3,3,1,1,1,,2,2,4,3,2,1,2,2,1,2,,1,0,0,0,2,1,0,0,1,0,3,1,1,0,0,1,1,3,0,2,1,,2,3,1,3,2,3,4,5,4,4,,4,2,5,3,1,,1,1,1,4,
352,3,53,56ddb6596893b5000ce94a3d,45,2,3,2,IN,1,3,1,3,3,3,3,4,2,3,2,5,5,1,3,2,1,4,3,1,1,3,,7,6,7,7,4,3,2,1,2,1,,5,3,5,1,1,,4,4,4,2,1,3,2,2,3,3,,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4,4,6,6,5,5,5,5,5,5,,3,3,4,3,3,,1,1,1,4,
431,3,132,5de58675c3bd2850ab72ce29,25,1,2,2,IN,2,1,3,3,3,3,3,3,1,2,3,4,4,3,4,3,3,3,1,3,3,3,,6,6,6,6,2,2,2,1,1,1,,3,3,4,3,3,,3,2,3,1,1,1,1,1,2,3,,2,2,2,1,2,1,1,2,1,3,2,2,2,2,2,2,2,2,2,1,2,,6,5,5,6,6,7,7,7,6,6,,4,4,3,2,3,,1,1,1,4,
455,4,5,5df941896f6c636d1abcba99,26,1,2,2,IN,1,2,4,5,3,3,3,4,4,3,4,4,4,2,3,3,3,4,4,3,4,4,,5,7,7,7,2,2,2,2,2,2,,2,5,1,3,3,,1,2,3,2,2,1,2,2,2,1,,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,3,,2,1,6,4,4,6,7,7,4,3,,1,2,4,1,1,,5,2,3,4,
466,4,17,5c81cb21bda42300012f5a56,30,2,4,2,IN,1,2,2,3,2,3,3,3,3,1,1,4,2,1,1,3,1,3,1,1,1,1,,7,3,7,7,1,3,1,1,2,1,,4,4,3,1,1,,2,3,2,2,2,1,1,2,2,1,,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,1,3,3,4,3,2,4,4,7,4,,2,3,4,3,1,,1,1,2,4,
478,4,29,5bce7d933a99c4000153fcd2,40,1,4,2,IN,1,1,3,3,3,1,1,3,2,1,3,3,3,3,3,3,1,1,3,3,1,3,,5,6,4,6,2,1,2,2,1,2,,3,3,4,1,1,,2,2,2,2,2,2,2,2,2,1,,1,2,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,,6,5,5,6,6,6,5,6,6,5,,3,3,1,3,2,,1,1,1,4,
518,4,69,5d0c2e061c7a8f0016e3d263,29,1,3,2,IN,1,1,1,3,1,3,3,3,1,1,4,3,3,1,3,4,3,3,4,3,3,3,,4,4,5,3,2,2,2,1,2,2,,3,3,3,3,3,,2,2,3,3,2,2,2,2,1,2,,1,0,1,1,1,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,,5,5,6,4,4,5,5,4,5,4,,3,3,2,3,3,,1,1,1,1,
534,4,85,5d9fc358da653a00168a1ef4,55,2,3,2,IN,1,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,2,,7,6,7,7,3,2,2,2,2,2,,4,4,4,3,1,,2,2,2,3,2,1,2,2,2,1,,2,0,0,0,1,1,0,1,0,0,1,2,2,1,0,1,0,1,0,1,0,,4,6,6,6,5,6,7,7,6,7,,4,3,2,3,1,,1,1,1,4,
559,4,111,5cd5c90f4ec23400012f5979,22,2,2,2,IN,3,1,1,3,2,2,2,5,4,2,3,2,2,1,2,3,3,3,3,3,2,2,,5,5,6,4,2,2,2,1,3,1,,3,3,3,3,3,,2,2,2,2,4,2,2,3,1,1,,0,2,0,0,3,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,,3,4,4,3,4,4,4,4,5,4,,5,4,5,5,1,,2,4,2,4,
425,3,126,5d49dd914aff6e0001fb6eaf,27,2,3,2,IN,1,3,1,3,1,5,2,5,5,5,5,5,5,1,2,3,5,4,3,3,5,1,None ,7,7,7,7,3,2,3,1,1,2,,3,4,3,1,1,None ,2,2,2,3,2,0,2,3,1,2,None ,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,None ,2,3,6,5,2,4,4,5,7,5,None ,2,3,3,3,1,None ,2,2,1,4,None 
19,1,79,5e31fd0e0115a30793164780,52,2,3,2,KA,1,1,2,3,3,4,1,4,3,3,2,3,3,2,2,1,1,2,1,1,2,2,,5,4,6,4,NA,NA,NA,NA,NA,NA,,3,4,3,3,3,,2,1,0,4,2,0,2,3,2,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2,3,1,5,4,4,7,7,1,3,,1,4,5,1,1,,2,2,1,4,
190,2,40,55d0d4b334e9060005e57470,33,2,2,2,KA,1,2,1,3,1,3,3,4,3,3,3,4,3,1,4,2,1,1,4,1,1,1,,7,5,7,7,NA,NA,NA,NA,NA,NA,,3,3,1,1,1,,3,4,4,2,1,3,2,1,3,4,,3,0,1,1,2,1,0,2,0,3,1,2,1,1,1,1,0,2,1,0,1,,2,2,4,7,4,5,6,6,3,5,,1,4,5,3,1,,1,1,1,4,
194,2,44,5aeb7a37b6c25a000195a880,21,1,3,2,KA,3,2,1,3,3,4,3,3,3,5,3,4,3,2,3,1,1,4,1,1,1,3,,5,5,6,6,NA,NA,NA,NA,NA,NA,,3,4,1,3,3,,2,0,3,4,4,2,2,3,3,1,,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,,5,2,7,7,5,4,5,3,5,6,,2,2,3,1,1,,3,2,2,4,
355,3,56,5de7dfbe1a7af874b5f4b0d1,33,1,2,2,KA,1,3,2,3,1,2,2,3,2,2,2,3,3,2,2,2,1,3,1,1,3,4,,5,5,6,5,1,2,2,3,1,3,,3,3,2,3,1,,2,2,2,3,3,2,3,3,1,1,,2,0,1,0,1,1,0,1,0,1,1,2,1,0,0,1,1,1,0,0,0,,5,3,4,5,5,4,5,4,6,5,,3,3,3,1,1,,5,2,2,4,
374,3,75,5d9e030bf93dba0017e68e83,31,1,3,2,KA,1,2,3,3,2,4,3,3,4,3,2,2,3,2,4,3,4,4,4,3,3,4,,4,5,4,5,3,3,2,2,3,1,,2,4,2,3,3,,2,3,3,1,2,2,2,2,2,2,,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,4,2,4,3,4,5,4,5,4,4,,3,3,4,4,1,,1,1,2,4,
92,1,202,5d9ce1981ecfd60012ccca92,36,1,4,2,KA,1,2,2,4,3,3,3,4,3,5,4,4,4,1,3,3,3,3,2,2,3,3,,6,7,7,7,NA,NA,NA,NA,NA,NA,,3,3,3,3,1,,1,2,1,4,2,2,4,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,,2,2,2,2,3,3,7,7,4,4,,2,2,5,2,1,,5,3,4,4,
213,2,63,5e59f8caeeb2101feb56f310,28,2,2,2,KA,1,1,1,4,5,3,2,4,2,1,1,3,3,3,1,2,1,2,2,1,1,3,,7,4,6,3,NA,NA,NA,NA,NA,NA,,2,3,2,1,3,,2,2,3,2,2,1,3,2,2,2,,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,,5,5,7,7,6,5,5,5,7,5,,5,5,5,4,1,,5,4,5,4,
7,1,7,5cba3e70f429ff00149dd978,25,1,2,2,KY,3,2,1,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,,6,5,6,5,NA,NA,NA,NA,NA,NA,,4,4,4,3,3,,3,3,3,4,3,3,4,3,3,3,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,5,6,5,3,3,4,4,5,5,,4,4,4,4,4,,4,4,4,4,
13,1,48,5e7909d956b26e4aba9a460b,47,1,3,2,KY,1,3,3,5,3,5,3,5,5,5,3,4,4,1,2,4,5,3,4,5,5,3,None were difficult at all,7,5,7,5,NA,NA,NA,NA,NA,NA,None thanks,4,3,1,1,1,None thanks,2,1,2,4,3,1,3,3,1,1,None thanks,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,0,3,2,1,1,None thanks,5,5,6,6,5,4,4,4,5,6,None thanks,5,3,4,3,3,None thanks,4,4,3,4,None thanks
152,2,2,5d9f7a2cb2672900127a393a,37,2,2,2,KY,2,2,2,3,5,3,3,4,3,1,4,4,3,1,2,2,3,4,1,3,5,3,,5,4,7,7,NA,NA,NA,NA,NA,NA,,2,2,2,1,3,,2,3,3,1,1,2,1,3,4,3,,2,0,1,1,2,2,1,1,2,2,2,1,1,2,0,1,0,2,1,0,0,,4,2,5,6,7,5,5,5,6,6,,3,3,5,2,1,,5,2,3,4,
269,2,120,5d545ca7f3419700170ad579,34,2,2,1,KY,3,3,1,4,2,4,1,4,3,4,3,5,5,1,3,2,3,5,1,2,5,3,,7,4,5,7,NA,NA,NA,NA,NA,NA,,4,4,2,1,1,,3,1,3,1,3,2,1,2,1,1,,3,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,,6,6,3,7,6,7,6,5,2,7,,4,4,4,4,4,,1,2,3,3,
297,2,151,5cb80f255a63a200167ead10,44,2,3,2,KY,1,2,1,3,3,3,3,4,3,3,3,4,4,1,2,2,2,3,3,3,2,3,,7,7,7,7,NA,NA,NA,NA,NA,NA,,5,4,3,3,3,,1,1,1,3,3,0,2,3,1,1,,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,,2,3,4,5,4,5,6,6,2,3,,4,3,5,3,1,,2,3,2,4,
322,3,23,57d02ffb596f5d0001df741f,31,1,2,2,KY,2,1,3,3,1,3,3,3,1,1,3,3,3,1,1,3,1,3,1,1,3,1,,5,6,7,6,4,1,1,1,1,1,,2,4,1,3,3,,2,3,3,2,1,2,3,2,2,2,,0,0,2,0,2,1,0,1,0,3,1,0,3,0,0,3,3,0,0,0,2,,3,6,5,4,4,5,3,5,5,7,,3,3,4,1,1,,1,1,1,4,
335,3,36,5ca04e848c221e00015e84b3,42,2,3,2,KY,1,2,3,3,1,2,2,5,3,5,4,4,5,1,1,1,1,3,5,5,2,1,,7,5,7,7,3,2,1,1,1,1,,5,5,2,3,3,,2,2,3,3,2,2,2,2,1,1,,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,,5,5,7,7,6,5,5,5,7,6,,3,4,4,2,1,,4,2,2,4,
424,3,125,5c7eaa77c30f530016f1e93c,29,2,2,2,KY,1,1,2,3,3,3,4,5,3,3,4,5,4,2,1,2,3,3,4,4,4,3,,5,5,6,6,3,3,2,2,2,2,,3,3,3,3,3,,2,2,3,3,2,2,3,3,2,2,,2,1,0,0,2,2,1,2,1,0,2,2,1,2,1,0,0,2,2,1,0,,1,3,7,5,2,2,2,3,3,2,,4,4,4,4,1,,2,1,2,4,
590,4,142,5e2e43457f81b342945b8073,20,2,3,2,KY,3,1,1,4,1,1,1,4,4,4,4,5,2,1,1,1,1,5,1,1,3,4,,2,7,2,7,1,4,1,1,1,1,,2,4,1,3,3,,4,3,4,1,0,4,0,1,4,4,,2,2,0,3,3,3,2,3,2,3,2,0,2,1,2,1,2,0,3,0,3,,2,4,1,5,2,4,3,6,7,5,,5,4,3,1,1,,1,1,1,4,
317,3,18,5c8f8374e08a58000192a9ff,58,1,2,2,KY,1,2,1,3,1,5,3,4,3,1,3,4,5,3,3,2,1,3,1,1,1,1,,7,7,7,7,1,2,1,1,1,1,,4,4,3,3,3,,1,0,1,2,2,0,0,3,2,2,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,,3,5,7,5,5,4,4,6,4,5,,2,1,3,3,1,,4,2,1,4,
38,1,125,5e1b563ff3162f37e75c919a,49,2,3,2,LA,1,3,1,3,3,4,5,4,5,1,3,5,4,1,3,1,1,2,3,3,4,3,,7,7,4,7,NA,NA,NA,NA,NA,NA,,3,4,1,3,3,,3,4,4,2,2,2,2,2,3,4,,3,1,2,0,1,1,1,2,2,0,2,2,3,2,2,1,1,3,1,1,0,,4,5,6,6,6,6,7,7,7,7,,5,5,5,3,1,,3,3,2,4,
302,3,2,5bde476948428800013078cc,25,1,2,2,LA,1,1,1,3,1,1,2,2,4,1,3,3,3,1,1,2,1,3,2,2,3,3,,7,5,3,3,1,3,1,1,2,1,,1,3,3,3,3,,3,4,3,4,2,2,4,1,1,3,,3,0,0,2,1,2,2,0,2,1,2,3,1,0,2,1,0,3,2,1,2,,1,3,4,1,2,4,5,6,1,2,,3,4,1,1,1,,5,3,2,4,
408,3,109,5c894028d9fe700001024d8b,23,1,3,2,LA,1,2,1,3,1,3,4,3,3,5,3,5,3,3,3,3,1,4,1,2,3,3,,7,5,4,7,2,2,2,2,2,2,,4,4,3,1,3,,2,2,2,3,3,1,2,2,2,1,,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,,4,5,5,3,5,5,6,3,4,6,,4,2,3,2,2,,1,1,1,4,
420,3,121,586974bc127d7700018b0e1c,44,1,2,2,LA,1,2,3,4,3,3,3,4,3,1,3,4,3,3,3,3,1,3,3,3,4,3,,6,5,6,7,1,2,1,2,2,2,,2,3,2,1,1,,2,2,3,3,2,2,3,1,2,2,,2,1,2,1,1,1,0,1,0,1,2,2,1,2,0,1,1,2,0,0,0,,6,6,6,7,6,7,6,6,5,4,,1,4,5,3,4,,3,2,1,4,
520,4,71,5e568f11b4aaf203ac1032f0,25,1,2,2,LA,1,2,1,4,1,3,3,3,3,3,3,4,2,1,1,1,1,4,1,4,3,2,,7,5,5,7,3,2,1,1,1,1,,2,3,1,3,3,,2,2,3,2,2,1,3,2,3,1,,3,1,0,1,1,0,0,2,0,2,2,2,2,0,1,1,1,0,0,0,1,,5,2,2,7,6,5,6,6,3,5,,2,4,4,1,1,,2,2,1,4,
587,4,139,5c05ba6d3828d50001f2b970,32,2,3,2,LA,1,2,1,4,3,3,3,5,3,3,1,3,3,1,1,1,1,3,3,2,3,3,,5,5,3,5,3,2,1,1,1,1,,1,3,1,3,3,,1,2,2,3,2,0,3,2,1,1,,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,4,5,6,5,6,5,5,6,7,6,,2,5,1,1,2,,2,2,2,4,
1,1,116,5d8e3cd58c996a00138f684c,38,1,3,1,MA,1,2,3,3,3,3,3,3,2,1,3,3,3,1,3,3,3,3,1,1,3,3,,7,6,7,7,NA,NA,NA,NA,NA,NA,,5,5,4,1,3,,2,1,2,3,3,1,4,3,1,1,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,,4,2,4,4,5,4,6,6,3,5,,3,4,2,2,2,,3,3,2,4,
25,1,96,5c0727ff1d461400012b61ee,51,2,3,2,MA,1,1,2,3,2,3,2,3,1,1,2,2,2,1,3,1,2,1,1,2,2,2,,7,3,7,5,NA,NA,NA,NA,NA,NA,,4,4,4,2,3,,3,2,2,3,2,1,2,2,2,1,,1,0,0,0,2,0,0,1,0,2,0,1,1,1,0,2,1,1,0,0,1,,4,5,6,5,4,5,5,5,3,6,,3,3,4,3,1,,2,3,1,4,
42,1,137,5deaa94d7dfa3a1da164ce2c,35,2,3,2,MA,1,2,2,4,1,4,2,4,3,1,1,4,4,2,3,1,3,3,4,1,1,3,,5,7,7,5,NA,NA,NA,NA,NA,NA,,2,3,2,1,3,,2,3,2,3,2,1,2,3,3,1,,1,0,1,0,1,0,0,1,0,1,2,2,2,3,0,0,0,1,0,0,0,,1,4,4,6,3,5,5,6,4,5,,5,4,4,4,1,,4,2,2,4,
